id,wei,KV1,KV2,KV3,KV4,KV5,KV6,KV7,KV8,KV9,KV10,KV11,KV12,KV13,KV14,KV15,KV16,KV17,KV18,KV19,KV20,KV21,KV22,KV23,KV24,KV25,KV26,KV27,KV28,KV29,KV30,KV31,KV32,KV33,KV34,KV35,KV36,KV37,KV38,KV39,KV40,KV41,KV42,KV43,KV44,KV45,KV46,KV47,KV48,KV49,KV50,KV51,KV52,none
1746,1,1.60359959,2.84273406,1.62312252,2.96616982,0.03597535,0.03296236,2.74844197,2.94845654,1.33042462,-0.73630347,0.18726758,-0.70361143,0.99577914,2.95485431,1.68630449,2.70192891,1.44245519,3.27094689,3.31606395,2.02969678,2.5916181,2.95343976,3.15539067,1.71836338,1.95130889,1.96386946,1.67709304,0.00596087,1.28406735,2.08721748,2.98939842,3.19937753,1.96366402,2.59396456,3.50265517,3.09405822,2.89518569,2.54653942,2.27423531,1.23109093,3.63104199,3.08558624,3.00947318,3.88389195,2.64215245,3.54526738,3.90781212,3.59282928,2.29386718,2.39992948,-0.42538967,0,0
1749,1,3.13047124,4.03113006,3.49763322,3.55303472,4.14601299,4.33641284,4.59338566,4.3575945,4.76449841,2.54944925,3.86296947,3.10962286,3.75901645,3.63666285,4.26323107,4.14250924,3.85427775,3.8335381,3.59108812,2.9654228,3.13038605,3.26736086,4.37148468,3.68668928,3.83711648,3.55861247,3.69015837,1.55073949,3.31991225,3.69417159,5.13369899,4.57262547,4.01887376,3.54015587,4.17528383,4.66853334,3.82589949,4.86672538,4.69650121,3.73264596,3.67505185,4.78673319,3.89584202,3.89707313,3.45178143,4.63561655,3.63430479,3.86614361,3.2858474,3.24006906,3.08441959,0,0
1751,1,2.35761667,3.36888135,3.23037162,3.06682503,2.7566953,2.85515512,4.58865907,3.75341681,3.94727776,1.57150368,3.79308934,2.25688608,2.62315315,3.03510792,3.50387601,3.73955242,2.70944312,2.81816318,3.07692876,2.41541379,2.24411538,2.86712537,3.20704181,3.42374361,2.84732213,2.32914514,2.68100446,0.79587795,2.77685099,5.00909239,5.03712721,4.89160309,4.44291427,3.3178697,4.75024969,4.54187208,4.45658067,3.61537757,3.82020788,3.27087199,4.68121066,3.94620661,3.91501674,3.72558573,2.89226173,4.19425071,3.96423961,4.36713678,2.49130885,3.70577868,2.23613225,0,0
1756,1,1.74740636,2.28670933,2.32126377,3.11601347,1.53432343,2.28581314,3.17767627,3.20911052,2.74498181,0.73899386,2.45186481,1.70091142,2.67665167,1.95614695,2.79689916,2.46538798,2.02877379,1.61279373,1.63225639,1.13254351,0.8865585,2.2264739,1.96753239,1.41954043,1.67544117,1.53358304,1.78487808,1.13199613,2.05427223,2.82767566,3.06189476,3.445233,3.30614293,2.40678731,3.85052569,3.20414595,3.69056244,2.98982936,3.02201841,2.3805375,2.19270685,2.98371827,2.3047562,2.38264584,1.70607936,2.87090381,2.49999769,2.88351735,1.03387507,1.93713945,1.74758726,0,0
1762,1,1.78121212,3.59465893,3.61682516,3.22247287,2.45439665,2.99725227,4.08130764,3.32987877,3.78602217,1.47186163,3.03885885,1.92248145,3.19342775,3.00312805,3.96374737,3.54130639,2.79316012,2.80109625,3.07809599,2.02788612,2.14181699,3.24495587,3.87687805,2.98634154,2.90842093,2.62417105,3.19532644,1.11579739,2.62364785,3.14303271,3.74690695,4.27096692,3.55069891,3.22461002,4.38082088,3.85216739,4.28286889,3.98406389,4.7166986,3.31455416,3.64745244,4.61239943,4.02554242,3.83764364,2.7400219,4.86119152,3.62091643,4.39498648,2.83784944,3.15839806,1.90120786,0,0
1774,1,1.30066763,2.07866864,0.83373416,1.20123788,-0.24807816,-0.24435412,1.7240062,1.82310603,1.02891654,-0.65105173,0.3019849,-0.35412786,-0.23861421,1.93249869,0.9315624,1.43782298,0.66845927,1.22176506,1.25568676,0.82410544,0.96890497,2.38832633,2.16619827,1.76054108,0.14973733,1.60151077,1.41477053,-0.32387321,0.93517492,0.94657067,1.26170566,1.7873276,1.4817428,1.39717359,1.58958024,1.83162479,0.98949015,1.49234367,2.00680699,0.8213564,1.43985269,1.48056133,2.64464016,1.69914307,1.33369875,2.31087633,1.49484912,1.27861671,0.2915354,0.91963058,-0.0165031,0,0
1788,1,1.90730778,3.10167308,1.71180349,2.42555171,1.07326362,1.55082847,2.30968094,2.63104172,1.87619543,0.58115509,1.3782178,0.87679671,1.47681662,2.86541603,2.14590917,1.65777255,2.01222395,2.64796576,3.70378184,1.90221766,2.5663348,2.75193696,2.69311621,1.7420738,2.00813464,2.14286653,2.29611972,0.74391703,1.5334153,2.01459141,2.40071719,2.65760504,2.05994305,1.73566632,2.45075531,2.44390757,2.26575335,2.49932795,2.6728844,1.09824873,2.37742548,2.74722645,2.56143504,2.70931346,2.43724673,2.55414457,2.65735522,2.50880983,1.67510554,1.89663997,0.96708507,0,0
1789,1,2.84000202,3.48580319,3.23817597,3.1815028,3.90175332,4.00653333,3.25966265,3.55338523,4.16617096,2.53774754,3.3809351,2.90603224,3.03898473,3.20118425,3.89980803,4.56109678,3.25886909,3.86837542,4.13100018,3.50878304,3.2952491,3.28948232,4.01606833,3.54258215,4.23805857,3.44648028,3.52991329,1.40607475,2.88463616,3.06106999,3.61123684,3.24412775,3.43607271,3.07246768,3.15723691,3.86858325,3.99540053,4.14963523,4.27606751,3.78724438,3.15015467,4.28841102,3.4208749,3.29240542,3.42047458,3.97004426,3.15338843,3.35174781,3.49121121,2.68536427,2.68552712,0,0
1797,1,2.89993334,3.19028121,1.97666454,2.9465398,0.30569632,1.25137005,3.30493696,3.01097312,1.94692152,0.2583334,1.22341031,0.31764885,1.56287607,3.46512531,2.38808899,3.14063286,2.02509092,3.78138795,3.79032214,2.60442144,3.52324832,3.41238868,3.97399108,2.24258645,2.57074576,2.42256822,2.33859516,0.14068944,1.94175462,2.05600897,2.9390611,3.25614411,2.14930774,2.60819294,3.50312863,3.14428918,2.53137824,3.23426253,2.8377376,1.68439188,3.77170618,3.13179543,4.04044937,3.86526182,3.47907464,3.9404017,3.70378341,4.07615666,2.51102962,2.76446168,0.06058845,0,0
1798,1,2.99631223,3.03765026,3.1361738,3.20250892,3.60909887,4.40069849,3.74940986,4.02873425,4.365927,2.69949813,3.73822412,3.24509376,3.31147,3.01591646,3.57856602,3.15300886,2.92640768,3.41915522,3.56294244,3.24734658,2.74240754,3.84567133,3.89482846,3.29980535,3.43837614,2.90930735,3.29920866,1.7048003,3.4342889,3.75144232,4.07338507,3.78585807,3.47650575,2.95892185,3.08824106,3.67142785,3.59480563,4.30035901,4.20634302,3.50759396,3.16224579,3.79191767,3.49233158,2.95144523,2.89343612,3.73025658,3.42239395,3.19957171,2.59819704,3.00384756,3.47773275,0,0
1799,1,0.87429826,1.92746535,1.74280394,1.66264717,1.69865557,1.32205821,1.96467707,1.94697495,2.18797615,0.33079374,1.80616702,1.17004831,1.20774983,1.91858285,2.07469486,2.44806641,1.40977818,2.21962938,2.25835683,1.32653231,1.5173901,1.89868349,2.06782388,1.4065528,1.96718178,2.34407593,1.9388403,0.00175256,0.47026086,1.08825135,1.66110174,2.264277,1.77765769,1.71857166,1.9825446,1.68976817,2.31120047,1.21449845,1.97837263,1.83344589,1.69540644,1.8277353,1.76875992,1.95991178,1.84110641,2.35979858,1.14634196,1.62719713,1.66617529,1.11936633,0.89262925,0,0
1807,1,2.50991746,3.11207977,2.59572427,2.72037981,3.21724607,3.39992097,3.85665722,3.9664492,3.96798014,1.78282141,3.1803717,2.64533374,3.15373732,2.51122371,3.25835156,3.39213149,2.64198818,2.16629555,2.23494842,1.64804922,1.49710952,2.40891572,2.88168637,2.47183598,2.31948757,2.22921922,2.71729263,0.87587225,2.48281117,3.46879528,4.43174519,4.28075313,3.3549598,3.45958805,3.61672088,3.23509289,3.59337818,3.116971,3.44381722,2.85139659,2.92941462,3.56843987,2.84163159,2.98830807,2.59615872,3.88034912,2.86091654,3.0831833,2.99989332,2.62617121,2.89282214,0,0
1825,1,2.51556211,2.86987265,2.7648683,3.32567073,2.82410219,3.02580988,4.48446315,3.21562967,3.13893601,1.82991475,3.63486091,3.31942068,3.76852112,2.87979937,2.9543823,3.33073665,1.85861247,2.6237446,2.60491995,2.00221168,1.92175227,2.50225528,2.83553393,2.5904907,2.67521403,2.15418326,2.20095649,2.29096453,2.54167647,3.92180881,5.42776823,5.2625475,3.61692141,3.049198,4.39048373,3.72661409,4.42467848,2.94692023,2.8297099,3.24622156,4.01034415,3.58689807,3.60503613,3.53116816,2.90099252,3.97657707,4.28522583,4.36723949,3.18310034,4.1724253,2.0247155,0,0
1827,1,3.03853109,4.25600854,3.69165395,3.61953695,2.8450326,3.33970289,4.5900661,4.08407957,4.33553482,2.01078903,3.2837833,2.18215376,3.46753105,4.01181713,3.77647832,4.36044046,3.37213861,4.77376974,5.15245413,3.44122139,4.07877649,3.776976,4.87921609,3.76715214,3.90710828,3.37410861,3.5886261,1.45983236,3.67779663,4.61462513,5.50171367,5.49914682,3.99753539,3.99235176,4.76069445,5.42955817,4.36776456,4.80431741,4.46477469,3.46652568,5.8682805,4.92838472,5.17356908,5.65101616,4.36143864,5.31812984,5.00418172,5.22873217,3.81104495,4.59410118,2.25077081,0,0
1831,1,3.40488341,4.03129528,4.50819892,4.04481086,5.53416049,5.53278075,5.39022588,4.40816108,6.20944914,3.49726132,5.34641871,4.26592449,4.67349463,3.51728342,4.90485942,5.07947371,4.6440301,3.56811112,3.58684879,3.13843213,2.71443287,3.41507661,4.48990273,4.45689783,4.15405859,3.66304601,4.5868231,2.14368827,4.08367827,4.71361452,5.85365191,5.80404738,5.38667605,4.36568001,4.73338491,5.64667069,4.88019688,5.78906982,5.65234924,5.2013432,4.43159074,5.24752399,4.78853145,4.18112443,4.12198484,5.41933022,4.16165838,4.96597794,4.48577041,4.11213718,4.11263977,0,0
1833,1,4.13900378,4.11462422,4.39078365,4.26723241,4.05173812,5.28769339,4.3394059,3.97584024,5.07727632,3.10409757,4.26142016,3.83919694,4.86581219,3.50274986,4.91694277,3.42363171,3.64618982,3.58679312,3.28268294,3.03682432,3.07316571,3.17941737,4.44369019,3.51700447,3.8621054,3.29668441,3.97528717,1.99590581,3.27920667,3.3742355,4.05825728,4.04361459,4.07473167,3.71917938,3.54968496,3.75342241,3.66383492,4.72022378,3.84430624,3.74774349,3.26453351,4.23723912,3.35726114,3.34133346,3.14026339,4.14265074,3.82603395,3.70416809,2.98703944,3.24300233,3.64388176,0,0
1834,1,1.59381336,1.89023062,0.10756289,1.24342165,-1.6232666,-1.23200058,1.1072311,1.31435582,-0.70598733,-1.50236382,-1.1955074,-1.78782704,-0.78198123,2.55142313,0.67139726,1.86109618,0.21383957,2.53404206,3.09331655,0.97058104,2.3445895,2.45747001,2.07511758,0.52611628,0.62503531,1.16420182,0.73274361,-0.79519334,0.17863796,0.17383022,0.78091967,1.37601786,-0.10592996,1.38842904,1.48273462,1.3811335,1.16118882,0.82113978,0.34603767,-0.15921677,2.53357783,0.97742326,2.13066875,2.81507776,2.28779835,1.9462282,2.19756196,1.74836908,1.41266979,0.71651038,-1.43905757,0,0
1836,1,-0.24166737,0.93977882,-0.49149846,1.31977452,-2.42069967,-2.49255574,0.73346818,0.72641133,-1.6973985,-2.77273367,-2.20741449,-2.80831078,-1.0654961,1.11678524,-0.50170445,0.9579289,-1.16669035,1.231374,1.31588545,-0.88137117,-0.15055969,1.66507506,0.8797635,-0.92264133,-1.01529517,0.32329559,-0.61889125,-0.73417264,-1.05965035,0.34885035,0.36731148,0.83250195,0.08390236,0.59117721,1.69584865,0.58447884,1.7129402,-0.28144194,-0.08093973,-1.04152027,1.23360559,0.12596943,0.39896038,2.15966992,1.03592042,1.29151696,1.8206601,1.62142925,0.51596095,0.36895216,-1.98342891,0,0
1842,1,2.07109194,2.94595262,2.64386655,2.59838403,2.03078922,2.0965342,3.61497927,3.10584969,3.73361297,1.04821854,2.3742899,1.70442797,2.24556499,2.44132453,2.68787129,3.01567518,2.79818901,2.38994663,2.33434851,1.54963107,1.71005588,3.24101527,2.95260283,2.17565286,2.24518147,1.62063881,2.26795051,0.97145209,2.11407514,2.87153283,4.08656664,4.1167161,3.12058445,2.61367467,3.5678246,3.62315319,3.35895708,3.42740918,3.11591091,2.92693554,3.1612204,3.3888985,3.30621272,3.16125127,2.51057664,3.49423606,2.91414757,2.93929227,1.61636949,2.48169369,1.51823978,0,0
1843,1,1.72183296,3.01794013,2.52414839,2.60522855,1.64962591,1.72832781,4.48925442,3.0938267,3.32117063,0.32295105,2.61031587,1.19129106,2.1938848,2.25507252,2.45047842,3.27150925,2.28107247,1.23482027,1.17612946,0.48401829,0.55432326,2.63881544,2.665523,2.45491104,1.56049989,1.94317338,2.18989243,1.01751691,2.42514214,4.00096719,4.24408324,4.05930007,3.46036959,2.82757778,4.23095006,4.71233676,3.30446669,3.6480861,3.89274976,2.62872158,3.20080632,4.03291218,4.53119818,3.67791214,2.10393161,4.41632313,3.18089729,3.72064901,2.01096918,2.88534302,1.02807095,0,0
1847,1,2.28426491,2.70717151,2.30400824,2.3397127,2.41984687,3.29419477,2.76898034,3.05404387,3.40324025,2.07575003,2.41552036,2.26569048,2.74761018,2.53047176,3.01466094,2.95234092,2.45533505,3.05989532,3.04148638,2.31157073,2.80150932,2.62942969,3.10728782,2.55138772,2.3968885,2.86916082,2.667569,1.07594052,2.07183481,2.54958082,2.5580161,2.78296075,2.62450262,2.48057302,2.2086838,3.12328072,2.20432732,3.50893536,3.62016752,2.72189052,2.19786411,3.22545646,3.00317229,2.83776099,2.43065367,2.72483357,2.18516772,1.8177121,1.96291604,1.98624126,2.16138815,0,0
1852,1,1.95688876,2.4125058,1.7977087,1.76887174,1.7776515,1.4240402,2.50398152,2.32488638,2.51328664,0.55324448,2.01398586,1.68052705,1.05463997,1.63225785,1.73486903,2.53003497,1.97161761,1.48856217,1.37697273,1.14599869,1.11432515,2.26416421,1.91390825,1.89529305,1.51333771,1.6844138,1.6972831,1.35564033,1.69874549,1.81953479,2.53321869,2.26389072,2.07411824,1.8058988,2.5907953,2.53598612,2.35977424,2.18558468,2.59002672,2.62029751,1.58338137,2.23022575,2.26736385,1.87507381,2.06472574,2.64362322,1.89794712,2.14161063,1.85094143,1.57106334,0.90188349,0,0
1864,1,3.01917487,3.7410669,3.99428692,3.88909607,4.29327851,4.77303713,5.45943394,4.47625375,5.66707106,2.94538431,4.35917371,3.47085821,4.13238708,3.43849393,4.7108593,4.67599407,3.81675592,3.09492337,3.31324301,2.78912813,2.5018913,3.14991451,4.26966459,4.26580173,4.02585153,4.22360787,4.27479692,1.87611555,3.76802654,5.13722693,5.56356122,5.24441992,5.02586397,3.96043855,4.77839178,5.33296511,4.44808727,5.27991392,5.28147156,4.67888991,4.49489684,5.37545132,4.36774103,4.38311021,3.51026418,5.07148809,4.05780876,4.37565371,3.30180759,3.84016202,3.56658521,0,0
1877,1,3.34185005,4.21321326,3.90971906,4.71542111,3.30534093,4.32072819,5.20922291,4.53322721,4.50460343,2.35612199,3.54836912,2.86414887,4.3255113,3.99036637,4.13227497,4.1476917,3.67140592,4.36404285,4.01815669,3.34939058,3.4461312,3.41354384,4.65169829,3.63517663,4.28108399,3.31394011,3.68678207,1.95701124,3.50930901,3.76276944,4.86928737,4.66127585,4.19711943,3.96005517,5.0263602,4.3631908,4.24777636,5.05606605,4.2950231,3.6063888,4.63633469,4.92047637,4.53114642,4.06636101,3.87439429,4.98882428,5.31484799,5.49739566,4.25458022,4.14565341,2.79930881,0,0
1878,1,1.42643144,2.05862782,1.07789379,1.49605234,0.53976863,1.25737626,1.8482021,2.56347792,1.40638622,0.27277763,1.09161636,0.30189119,0.96304758,2.43839124,1.96907791,1.53693319,1.16717373,1.90445966,2.49928543,1.46509801,2.23697736,2.30141328,2.66332089,1.78407534,1.25047306,1.69955682,1.64571134,0.37505358,1.19049929,1.14147797,1.22422838,1.8251259,0.94870524,1.78580561,1.15015728,1.96467039,1.2874134,2.12019837,2.3930987,1.15060154,1.51504052,2.25017852,2.61153702,1.85113477,1.74350955,2.00955214,1.75523162,1.38652953,0.59140127,1.08179947,0.73827421,0,0
1881,1,2.33631848,3.4273777,2.7207841,2.66276132,2.7162375,3.34390335,3.37590983,3.75314793,4.34099771,1.87263205,3.02353342,2.1836871,1.98422502,2.80488563,3.03513099,3.7374825,3.04218686,3.51041499,3.30238334,2.56724638,2.49274416,3.10925997,4.39477003,3.29133488,3.11606092,3.60437579,3.49003991,0.3664238,3.01452705,2.5101542,3.1820262,3.39093493,3.16323553,3.03378223,2.96362254,4.35570392,2.67658034,4.57134628,4.5951795,3.32106564,2.87280643,4.64157329,3.63286075,3.39244324,2.80728508,4.3399986,2.76317454,2.87674479,2.80136635,2.43767872,2.57095335,0,0
1882,1,2.2256879,2.97992945,2.75580996,3.50668756,2.42232064,2.37256324,3.89723307,3.2046414,3.47284052,1.35860885,2.16856138,1.98736996,2.81128994,2.34296678,2.51955436,2.92219442,1.60460102,1.90296097,1.69281903,1.3390201,1.16916968,2.23630815,2.24136997,2.48517522,2.0589025,1.80595612,1.91104549,1.98474258,2.20400329,3.53150881,4.12577432,3.7289929,3.29468469,2.62461525,3.94276006,3.00711844,4.4048751,2.6691707,2.68524257,2.71046537,3.12097763,3.01368604,2.5873821,2.4831925,2.40913367,3.44051434,3.95408309,3.56240679,2.74925432,3.43579195,2.63809113,0,0
1884,1,2.95008434,3.14891646,2.8434527,2.72802253,2.61556234,3.55254481,3.39970861,3.32733682,3.46281895,1.88561618,3.18772237,2.32649243,2.74527667,3.13802514,4.14326453,3.65529041,2.8005752,3.75228917,3.83478667,2.87576318,3.42376117,3.18177056,3.63708523,3.42919025,2.8198523,2.16180178,3.09746945,0.35233568,2.62290974,2.70465898,2.98576352,3.2057976,2.75615666,2.94569256,3.12366478,3.68185388,3.01539611,3.86187335,3.69037688,2.70208058,3.31096604,3.73311964,3.05111562,3.00467564,2.87232097,3.49851943,3.08703103,3.52095753,2.55789419,2.77750925,2.16958587,0,0
1888,1,0.5783662,1.07608911,0.86954263,0.91987001,0.76239525,0.54614467,2.19835965,1.55793062,1.45883232,-0.48379871,1.00356546,0.49352747,1.03305515,0.20926552,1.16820522,1.57165767,0.01248098,-0.13999811,-0.3396793,-0.97830904,-1.32610833,1.12921101,-0.06985744,0.34136383,-0.15250507,0.31238402,0.2709619,0.62371975,0.59429795,2.61169894,2.21584207,2.86688974,1.59078952,1.40522409,2.1437142,1.71747919,2.66934423,0.63036631,1.3851413,1.85990732,1.02751219,1.44184941,1.41210473,1.08696497,0.13918069,1.59893416,1.4596971,1.29972825,0.38441512,0.48608004,0.79975222,0,0
1892,1,2.64879131,3.35555671,2.88378671,4.29325192,2.87974764,3.02514409,4.04582227,3.36589654,3.73300496,1.87075485,3.08791454,2.53804878,3.05625119,3.09156479,3.43643442,3.97942103,2.87493915,3.62949029,3.91376705,2.70119633,2.85747889,3.08900669,3.79385385,3.06780412,3.65127827,2.86451829,2.95811283,2.34100214,2.75650083,3.54009071,4.56608519,4.47599318,3.48963498,3.03115963,4.25063272,4.14729434,4.04789468,3.77880563,3.83128192,3.25150837,4.00288321,3.95982131,3.91479006,3.92330796,3.82850735,4.67747362,3.97845624,4.02215344,3.86975666,3.36987881,2.21466592,0,0
1898,1,2.7665784,3.82414715,4.30382298,3.65882467,4.09256421,4.21357624,4.57659361,3.89041408,4.58593539,2.52541885,4.17888537,3.23130369,3.95347518,2.83135899,3.75170047,3.8352778,3.26540765,2.48701112,2.42427735,2.20758719,1.74443082,3.06178688,3.29854406,3.56152564,3.09992936,2.74792814,3.16005127,2.0430852,3.09012362,4.53245479,4.90675963,4.35404392,4.90178923,3.41085346,4.29601978,4.2685438,4.78698796,3.97958256,4.25436925,4.49853504,3.64091299,4.27203572,3.64766215,3.1723298,2.74049454,4.22667615,3.86413258,3.91263478,2.82592496,3.35198279,3.32538017,0,0
1899,1,1.77123877,2.89960007,0.82802184,2.05225828,-0.4983168,-0.09104166,2.02390609,2.39563634,0.93852139,-0.50098894,-0.07541072,-0.90032143,0.67815147,3.09410914,1.35860785,2.26465267,1.21751149,3.80295869,3.85473897,2.65953686,3.59304445,3.59993708,3.44141947,1.74688323,1.97245383,2.11784695,1.70946343,0.2924158,1.28092618,1.3784317,2.4918029,2.721663,1.30297133,2.10257858,2.68288866,3.01534651,2.09378073,2.3853027,2.12599004,0.92253699,3.03272963,2.8550224,3.09215169,4.03084398,3.09735442,2.97807268,3.31266749,3.20979893,2.38477703,2.08595487,-0.3035312,0,0
1903,1,3.4132899,3.21710855,3.70928247,3.47254011,4.82404484,5.57111117,4.23140072,4.54658522,5.23635753,3.70507514,5.01002968,4.69604808,4.08208905,3.4504787,4.51862889,4.13205878,3.69811589,4.32911416,4.24647609,4.43169737,3.84580063,2.86189929,3.93191221,3.65553003,4.37736974,3.20573196,3.74876161,1.28335612,3.62196688,4.42796993,4.63649819,4.01245479,3.95604277,3.40684783,3.22543226,3.92518834,3.68878044,4.54684912,4.29770607,4.20024582,4.16669463,3.87608963,3.24462105,3.03309285,3.60913096,3.60168413,3.4383956,3.43290747,3.0757161,3.51517504,4.53890517,0,0
1907,1,1.4207592,2.48615889,1.06776672,1.60966132,-0.00579879,0.03298786,1.3060254,1.88701267,0.89330027,-0.79265696,0.14657975,-0.78169533,0.42938836,1.79514862,1.06746427,2.02340503,0.85803045,1.84484624,1.88736874,0.57105383,1.43127441,2.36997839,2.09554686,1.37849441,0.96252436,1.45695602,1.23267796,-0.20967352,0.74745678,1.59381693,1.69602847,2.02350767,1.56947991,1.48392457,2.34523208,2.08216615,2.08375185,1.42226653,1.49134665,0.87685629,2.97155953,2.07819561,1.64500494,3.37644582,1.81562851,2.49083844,2.42212123,1.94651075,2.01628074,1.29162347,-0.35051939,0,0
1910,1,0.30237532,1.79194218,1.68578835,1.84356331,0.1004408,-0.26827105,3.05481603,1.90133972,1.67329821,-0.91410729,0.04818514,-0.32333476,0.5577791,1.40231257,1.04575782,2.3981791,1.18014231,0.73329515,0.69670988,-0.25686366,-0.54363962,1.71294843,0.67474316,0.74963559,0.92327069,0.86420523,0.66592607,0.11763577,1.05229999,1.77035881,2.4769797,2.34351278,2.17924426,1.19860528,3.39932564,2.44014674,2.39808791,2.56230114,2.46545939,2.03386486,1.58707299,1.80248458,2.24662806,2.33479203,1.2070152,2.58201032,2.04295942,2.03608678,1.49009437,1.29912387,-0.13613407,0,0
1913,1,1.94394712,2.13404141,1.75867134,2.72363458,2.44157044,2.44991991,2.77101427,2.73339273,2.26426347,1.25514144,1.59688859,1.4911061,2.71522533,2.076884,2.18655288,2.25502139,1.55573984,2.56622285,1.68656437,1.47794153,1.95633254,1.90910456,2.15269817,1.72697715,1.86057389,1.92850743,1.59521259,2.44943362,1.40849831,2.94455198,3.10770504,3.32416185,2.49251881,2.67158408,2.82925856,2.45116116,3.56878009,1.98437641,2.1125683,2.11843207,2.86373551,2.25703695,2.04673542,2.28567276,2.48422321,2.39526074,2.99438352,2.36799385,2.05077757,2.34272398,2.73137019,0,0
